datetime,btc_adjusted,bitcoin_adjusted,eth_adjusted,ethereum_adjusted,doge_adjusted,dogecoin_adjusted
2021-08-16,26.624722762161078,22.840576157612393,38.885790033029345,32.08527699755061,3.69551026153275,7.01953241914396
2021-08-17,25.737232003422378,21.809066266623446,34.55817791645027,29.957862609527357,2.762833862193532,4.751969431141586
2021-08-18,26.592596399853797,21.919585183515125,36.25159135337251,28.100104902375634,2.5453769658516383,4.155428660683507
2021-08-19,25.00234146564327,20.49134071906889,36.377029385737124,27.54476686082671,2.3191212355537156,4.08019725788093
2021-08-20,29.154673793859644,22.9907685318498,39.26210413012317,31.395110615565926,2.702499000780752,4.261637699934203
2021-08-21,29.684758771929822,22.63370741573824,37.25509561228941,30.395502140777857,2.4511037448941706,3.5403013083565553
2021-08-22,26.23920641447368,21.62203425342216,36.50246741810174,27.989037294065845,2.501382796071487,3.310181723313379
2021-08-23,34.10213358918128,27.19615501049704,43.52699723051993,33.949665606690985,2.702499000780752,4.009391231713798
2021-08-24,32.07014117324561,27.19615501049704,48.41908049273975,38.98473051673457,2.817198086279005,5.421086378420975
2021-08-25,27.564418859649116,22.01876882687944,38.88579003302934,27.21156403589735,2.3819700495253606,3.195121930791791
2021-08-26,27.03433388157894,21.56252406740356,37.255095612289395,25.58257244735384,2.161999200624602,3.004830735467626
2021-08-27,25.885816429093563,20.035095959593008,36.62790545046634,25.21234708632122,2.143144556433108,2.6508006046319705
2021-08-28,25.067641789028727,18.60848191120208,40.65864755711584,24.357384799099385,2.1926842097989936,2.583534879773196
2021-08-29,22.620800259820744,18.597612470833386,40.19870810511226,23.789131919374906,2.0862109249529115,2.5277751341665806
2021-08-30,23.719382170893716,18.80413183783855,42.86635692673298,23.969939653832697,1.9997013810154702,2.604444784375677
2021-08-31,24.11886650219298,18.96717344336894,44.706114734747274,27.89605045920184,2.1327929870730724,2.5184818432321445
2021-09-01,22.820542425470375,18.49978750751515,58.96423774685804,39.002811290180354,2.032974282529871,2.8042505394660497
2021-09-02,24.39707880434782,20.341381261410817,54.46317510966444,40.52568595838139,2.4039671344154367,3.4327093389072814
2021-09-03,23.583842844202895,19.999770278394756,55.86519743922016,41.867394146619745,2.4497173739977374,3.191664605295349
2021-09-04,21.415213617149757,18.198548731582807,46.15888900383442,34.57947921505228,2.6909459099771404,3.02903201394272
2021-09-05,21.821831597222218,18.60227080241997,46.374584746843,32.597410300609255,2.7325370368701414,2.9564281785174384
2021-09-06,24.939236111111107,21.738880737385603,47.12951984737299,34.18306543216368,2.63687744501624,2.9331949511813487
2021-09-07,40.11964070048308,34.99959798719082,56.943676154263024,41.349006892073106,2.4330809232405373,3.5082173277495734
2021-09-08,33.749292346014485,33.322598616021075,47.66875920489443,34.85391952628286,2.108670133475132,3.142293997206158
2021-09-09,26.430168704710145,24.130157618498018,42.168517758175845,29.060179622526306,2.083715457339332,2.4743387112935737
2021-09-10,24.939236111111107,21.800991825206705,37.962450769508685,27.291564283484824,1.9464647385924299,2.3465559609450795
2021-09-11,21.415213617149757,19.347603856273185,36.23688482544011,23.693346869572864,1.8632824848064282,2.149073528588315
